matchNumber,teamNumber,startPosition,autoFuel,autoFuel_timestamps,autoFeed,autoAccuracy,autoClimbLevel,autoClimbPos,crossBumpAuto,crossTrenchAuto,autoOofTime,teleFuel,teleFuel_timestamps,teleFeed,teleAccuracy,crossBumpTele,crossTrenchTele,teleOofTime,attackingTime,defendedTime,scoringLocations,feedingLocations,teleClimb,climbTime,drivetrainSpeed,driverSkill,freeClimbPenalty,matchNotes,contributedPoints
194,1690,Mid,4,"[1.6, 3.9, 4.2, 4.6]",0,88,,,TRUE,FALSE,0,10,"[24.9, 46.2, 48.8, 60.5, 70.9, 77.3, 96.6, 103.6, 106.9, 118.8]",0,75,TRUE,FALSE,5,13,5,Hub,Mid,Level 3,11,Fast,Good,FALSE,Very consistent,25
194,4414,Right,3,"[1.3, 3.6, 4.2]",0,77,,,TRUE,FALSE,0,10,"[12.2, 13.6, 18.3, 27.2, 47.4, 57.5, 78.2, 90.3, 100.7, 116.0]",0,90,TRUE,FALSE,10,0,11,Hub,Mid,None,0,Fast,Good,FALSE,Great shooting,34
194,254,Mid,3,"[1.9, 3.3, 4.5]",0,93,,,FALSE,FALSE,0,10,"[27.8, 32.7, 39.7, 42.7, 66.1, 77.1, 103.3, 104.1, 112.2, 113.4]",0,70,FALSE,FALSE,4,14,4,Hub,Trench,None,0,Medium,Excellent,FALSE,Missed a few shots,45
194,1678,Right,2,"[1.3, 1.3]",0,75,,,TRUE,FALSE,0,9,"[16.4, 18.4, 44.5, 46.5, 69.6, 70.9, 72.7, 73.7, 108.2]",0,76,FALSE,TRUE,1,12,1,Hub,Mid,None,0,Medium,Excellent,FALSE,Great defense evasion,27
194,971,Mid,2,"[3.7, 3.8]",0,86,,,FALSE,TRUE,0,16,"[15.6, 44.2, 44.6, 47.1, 49.7, 50.3, 52.0, 57.9, 69.4, 70.1, 70.3, 72.6, 78.0, 81.7, 101.9, 103.9]",0,82,TRUE,TRUE,0,6,27,Hub,Mid,Level 2,8,Fast,Good,FALSE,Fast climb,27
195,1678,Right,5,"[1.0, 3.2, 3.5, 3.5, 4.8]",0,78,,,TRUE,FALSE,0,12,"[21.6, 23.9, 29.7, 38.1, 71.2, 72.1, 75.7, 79.1, 88.9, 90.6, 108.8, 113.1]",0,74,FALSE,FALSE,10,14,23,Hub,Mid,None,0,Fast,Good,FALSE,Fast climb,28
195,1114,Left,6,"[1.1, 1.5, 2.5, 2.6, 3.8, 4.3]",0,88,,,FALSE,FALSE,0,15,"[17.4, 27.0, 28.6, 30.2, 31.7, 33.2, 54.0, 65.0, 73.3, 82.1, 91.4, 98.4, 106.1, 108.5, 114.6]",0,90,FALSE,FALSE,6,7,14,Hub,Trench,Level 3,6,Medium,Excellent,FALSE,Fast climb,33
195,148,Mid,2,"[1.3, 3.3]",0,88,,,FALSE,TRUE,0,14,"[12.6, 16.9, 47.8, 50.6, 70.8, 86.0, 87.7, 90.9, 93.3, 101.2, 104.1, 109.4, 113.5, 115.6]",0,76,TRUE,FALSE,6,13,9,Hub,Trench,Level 2,8,Fast,Good,FALSE,Strong defense,40
195,3476,Left,3,"[2.3, 3.2, 4.5]",0,91,,,TRUE,FALSE,0,15,"[22.8, 32.8, 37.2, 43.5, 59.0, 65.7, 74.4, 81.3, 83.6, 86.8, 87.7, 90.5, 93.8, 94.4, 119.8]",0,95,FALSE,FALSE,10,3,2,Hub,Mid,Level 2,5,Medium,Good,FALSE,Great defense evasion,44
195,3476,Right,3,"[1.7, 4.2, 4.3]",0,81,,,FALSE,TRUE,0,17,"[11.4, 14.4, 21.8, 26.5, 36.6, 43.4, 44.5, 46.7, 58.5, 60.1, 61.6, 64.0, 65.2, 86.8, 95.5, 108.3, 109.6]",0,73,TRUE,TRUE,0,0,13,Hub,Trench,Level 2,6,Medium,Excellent,FALSE,Smooth cycles,49
195,1114,Right,4,"[1.4, 2.1, 3.8, 4.5]",0,96,,,TRUE,FALSE,0,16,"[12.0, 13.3, 26.0, 32.3, 41.1, 43.5, 73.0, 79.7, 86.9, 90.5, 95.8, 101.2, 107.8, 109.2, 111.3, 119.3]",0,79,FALSE,TRUE,10,18,25,Hub,Trench,Level 2,11,Medium,Excellent,FALSE,Great shooting,37
196,254,Left,3,"[2.9, 3.5, 3.8]",0,75,,,FALSE,FALSE,0,14,"[12.2, 13.9, 34.9, 46.8, 49.2, 53.4, 62.1, 74.6, 75.1, 75.5, 79.2, 81.4, 91.6, 99.2]",0,89,FALSE,FALSE,10,9,23,Hub,Trench,None,0,Medium,Excellent,FALSE,Strong defense,46
196,1690,Left,6,"[1.0, 1.1, 2.2, 3.7, 4.0, 4.9]",0,84,,,TRUE,FALSE,0,9,"[39.7, 41.3, 55.5, 77.8, 87.5, 89.5, 111.3, 112.2, 119.0]",0,71,TRUE,TRUE,3,9,14,Hub,Mid,Level 2,11,Fast,Good,FALSE,Missed a few shots,31
196,2056,Mid,2,"[2.7, 4.3]",0,79,,,TRUE,TRUE,0,8,"[22.7, 24.1, 27.1, 44.2, 79.1, 95.6, 97.0, 105.5]",0,94,TRUE,TRUE,9,5,0,Hub,Trench,None,0,Medium,Good,FALSE,Strong defense,42
196,1323,Right,4,"[1.3, 1.5, 3.3, 4.3]",0,75,,,TRUE,TRUE,0,14,"[21.1, 26.4, 31.4, 33.1, 34.2, 37.2, 37.5, 53.2, 62.1, 88.9, 102.7, 103.8, 108.4, 116.2]",0,73,FALSE,FALSE,6,15,6,Hub,Trench,None,0,Medium,Good,FALSE,Slow aim but accurate,39
196,971,Left,3,"[2.3, 3.6, 4.5]",0,81,,,TRUE,TRUE,0,11,"[12.0, 16.6, 24.5, 34.7, 44.6, 84.3, 87.5, 99.5, 102.5, 103.5, 119.6]",0,72,TRUE,TRUE,8,14,10,Hub,Mid,Level 3,5,Fast,Excellent,FALSE,Great defense evasion,40
196,2056,Right,5,"[1.0, 1.8, 2.4, 4.3, 5.0]",0,88,,,FALSE,TRUE,0,11,"[14.0, 43.0, 70.3, 80.3, 92.0, 92.5, 94.9, 99.9, 103.2, 104.7, 115.5]",0,78,TRUE,FALSE,6,15,24,Hub,Trench,Level 3,12,Fast,Excellent,FALSE,Excellent pathing,27
197,441,Left,5,"[1.3, 1.3, 1.5, 2.9, 3.2]",0,92,,,FALSE,TRUE,0,17,"[10.5, 21.9, 27.8, 28.9, 29.3, 60.0, 62.7, 66.1, 78.1, 90.8, 91.9, 93.2, 96.6, 99.9, 108.1, 109.3, 118.4]",0,94,TRUE,FALSE,7,17,8,Hub,Mid,None,0,Fast,Excellent,FALSE,Missed a few shots,43
197,148,Mid,5,"[1.9, 2.9, 4.0, 4.0, 4.5]",0,100,,,FALSE,FALSE,0,12,"[31.5, 45.1, 47.0, 49.2, 63.7, 64.5, 73.3, 82.5, 86.9, 92.2, 103.4, 110.1]",0,76,TRUE,FALSE,10,6,18,Hub,Mid,Level 3,4,Medium,Good,FALSE,Fast climb,34
197,3476,Right,3,"[1.1, 1.3, 4.1]",0,100,,,FALSE,FALSE,0,10,"[10.1, 24.0, 32.4, 36.3, 42.4, 55.3, 65.3, 73.7, 109.1, 115.4]",0,84,TRUE,FALSE,9,7,6,Hub,Trench,None,0,Medium,Excellent,FALSE,Great defense evasion,36
197,118,Right,3,"[1.1, 1.3, 1.9]",0,83,,,FALSE,TRUE,0,13,"[11.7, 15.0, 15.6, 16.2, 20.3, 24.4, 39.2, 52.2, 54.5, 68.7, 83.1, 98.6, 111.5]",0,77,FALSE,FALSE,1,8,26,Hub,Mid,Level 3,8,Medium,Excellent,FALSE,Missed a few shots,50
197,441,Mid,2,"[2.7, 3.5]",0,76,,,FALSE,FALSE,0,15,"[10.4, 16.8, 38.0, 41.3, 41.5, 41.9, 62.9, 69.6, 86.8, 101.5, 107.7, 108.0, 109.3, 111.8, 113.3]",0,80,TRUE,TRUE,6,13,8,Hub,Mid,None,0,Fast,Excellent,FALSE,Great defense evasion,29
197,1678,Mid,4,"[1.9, 2.5, 2.8, 2.9]",0,98,,,FALSE,TRUE,0,14,"[20.9, 24.9, 52.3, 53.3, 57.4, 68.2, 72.1, 79.9, 86.4, 97.6, 99.2, 99.5, 114.8, 117.8]",0,86,FALSE,FALSE,0,14,27,Hub,Trench,None,0,Medium,Good,FALSE,Strong defense,50
198,441,Mid,5,"[1.3, 2.8, 3.0, 3.1, 4.4]",0,84,,,FALSE,FALSE,0,18,"[22.2, 29.8, 31.5, 42.0, 50.1, 58.7, 61.6, 75.8, 77.6, 84.9, 87.7, 92.9, 99.1, 109.0, 114.2, 116.2, 119.1, 119.7]",0,81,FALSE,TRUE,4,4,6,Hub,Trench,None,0,Fast,Excellent,FALSE,Missed a few shots,27
198,148,Left,5,"[2.1, 2.3, 2.5, 4.3, 4.6]",0,87,,,FALSE,TRUE,0,14,"[17.9, 47.2, 50.3, 50.9, 53.5, 59.9, 71.8, 76.7, 85.1, 89.0, 104.4, 109.0, 111.4, 113.6]",0,89,FALSE,FALSE,3,11,22,Hub,Trench,None,0,Fast,Excellent,FALSE,Great shooting,48
198,1114,Right,2,"[4.3, 4.6]",0,80,,,TRUE,FALSE,0,16,"[16.2, 20.3, 21.3, 38.9, 47.9, 54.9, 65.5, 67.6, 76.4, 82.4, 84.1, 84.8, 86.8, 93.2, 115.5, 116.4]",0,71,FALSE,FALSE,2,9,20,Hub,Mid,Level 3,4,Fast,Good,FALSE,Fast climb,48
198,33,Mid,2,"[1.5, 2.4]",0,77,,,FALSE,TRUE,0,12,"[10.4, 22.7, 24.4, 29.3, 30.0, 54.4, 70.9, 87.6, 91.9, 93.1, 104.6, 118.9]",0,85,TRUE,TRUE,0,14,27,Hub,Mid,Level 3,4,Fast,Excellent,FALSE,Slow aim but accurate,30
198,1114,Left,6,"[1.6, 3.1, 3.4, 3.7, 3.8, 3.9]",0,90,,,FALSE,FALSE,0,17,"[17.6, 22.0, 29.5, 38.4, 42.4, 49.7, 57.5, 58.7, 64.6, 67.8, 68.0, 77.1, 78.6, 88.0, 110.8, 111.8, 113.1]",0,94,TRUE,TRUE,0,2,1,Hub,Mid,Level 2,9,Fast,Good,FALSE,Great shooting,50
198,254,Left,4,"[1.2, 1.3, 2.0, 3.4]",0,78,,,FALSE,FALSE,0,15,"[32.8, 34.6, 38.7, 48.4, 49.5, 49.9, 52.3, 54.7, 61.9, 70.9, 80.0, 91.8, 94.8, 100.6, 101.4]",0,81,FALSE,FALSE,4,12,11,Hub,Mid,Level 2,11,Medium,Good,FALSE,Great defense evasion,25
199,2056,Left,4,"[1.1, 2.4, 2.7, 4.8]",0,79,,,TRUE,FALSE,0,12,"[12.2, 12.6, 15.0, 29.0, 37.5, 38.8, 54.1, 58.7, 62.4, 68.5, 83.5, 116.2]",0,93,TRUE,TRUE,9,12,9,Hub,Trench,Level 2,6,Medium,Good,FALSE,Excellent pathing,28
199,254,Mid,2,"[2.0, 4.2]",0,90,,,TRUE,FALSE,0,16,"[17.7, 18.9, 22.9, 23.2, 30.7, 32.0, 35.4, 36.7, 39.6, 46.7, 66.6, 68.3, 82.8, 89.9, 93.1, 107.4]",0,78,FALSE,TRUE,5,12,23,Hub,Trench,Level 2,4,Medium,Good,FALSE,Very consistent,45
199,254,Left,4,"[1.5, 3.8, 4.3, 4.9]",0,78,,,TRUE,TRUE,0,11,"[16.0, 22.0, 38.3, 46.2, 64.2, 69.1, 78.6, 87.8, 92.5, 112.4, 116.4]",0,83,TRUE,FALSE,2,18,17,Hub,Trench,Level 3,5,Medium,Good,FALSE,Great defense evasion,50
199,3476,Left,5,"[2.5, 2.7, 3.1, 3.2, 4.8]",0,93,,,TRUE,FALSE,0,9,"[31.8, 35.6, 41.9, 52.6, 60.8, 63.4, 86.3, 93.0, 106.2]",0,77,FALSE,TRUE,9,2,6,Hub,Mid,None,0,Fast,Excellent,FALSE,Slow aim but accurate,42
199,4414,Left,3,"[1.9, 2.6, 4.4]",0,94,,,FALSE,FALSE,0,9,"[16.9, 17.3, 21.8, 35.2, 79.6, 84.3, 89.9, 103.7, 119.8]",0,83,TRUE,TRUE,2,17,1,Hub,Mid,Level 2,6,Fast,Good,FALSE,Strong defense,38
199,3476,Right,5,"[1.5, 1.5, 1.6, 2.1, 4.7]",0,86,,,FALSE,TRUE,0,11,"[13.5, 29.4, 38.4, 42.6, 44.0, 46.8, 50.4, 77.9, 86.2, 96.8, 117.5]",0,88,TRUE,FALSE,2,14,7,Hub,Mid,Level 3,5,Fast,Excellent,FALSE,Very consistent,47
200,1619,Left,5,"[2.3, 2.4, 2.7, 3.8, 4.3]",0,92,,,FALSE,FALSE,0,9,"[20.9, 43.1, 54.5, 62.7, 62.8, 74.6, 81.7, 98.8, 101.7]",0,84,TRUE,FALSE,5,4,28,Hub,Trench,Level 2,4,Medium,Good,FALSE,Very consistent,46
200,1678,Left,5,"[2.5, 3.0, 4.0, 4.2, 4.4]",0,79,,,TRUE,FALSE,0,9,"[18.7, 21.8, 38.5, 40.7, 43.8, 60.9, 72.6, 77.1, 111.6]",0,71,FALSE,FALSE,7,1,18,Hub,Trench,None,0,Fast,Excellent,FALSE,Fast climb,29
200,33,Right,2,"[3.3, 4.5]",0,88,,,FALSE,TRUE,0,8,"[22.1, 43.6, 57.0, 61.3, 81.8, 88.4, 93.8, 96.9]",0,90,FALSE,FALSE,4,10,11,Hub,Mid,Level 2,11,Fast,Excellent,FALSE,Great shooting,49
200,118,Left,6,"[1.1, 1.5, 3.1, 3.7, 4.1, 4.6]",0,99,,,TRUE,TRUE,0,12,"[10.8, 12.4, 20.8, 25.6, 30.7, 45.4, 61.8, 63.7, 80.6, 86.6, 104.6, 107.0]",0,71,TRUE,TRUE,2,15,22,Hub,Mid,None,0,Medium,Excellent,FALSE,Very consistent,33
200,148,Mid,5,"[2.0, 2.5, 2.5, 3.6, 3.9]",0,90,,,TRUE,FALSE,0,10,"[12.7, 13.0, 21.0, 22.4, 26.8, 68.1, 68.9, 77.0, 77.8, 102.1]",0,74,FALSE,TRUE,4,11,2,Hub,Trench,Level 2,9,Fast,Good,FALSE,Smooth cycles,39
200,971,Mid,6,"[1.7, 2.6, 3.1, 3.3, 3.7, 4.1]",0,99,,,TRUE,FALSE,0,11,"[10.4, 20.0, 21.3, 21.8, 25.6, 30.7, 31.5, 33.1, 51.4, 61.5, 84.3]",0,74,FALSE,FALSE,3,20,30,Hub,Trench,Level 3,4,Fast,Good,FALSE,Slow aim but accurate,37
201,1323,Mid,3,"[1.7, 2.8, 3.5]",0,82,,,TRUE,TRUE,0,18,"[10.8, 11.3, 43.5, 43.9, 47.2, 53.4, 55.9, 57.0, 59.8, 62.9, 86.0, 87.9, 94.4, 95.7, 104.1, 114.5, 116.2, 117.7]",0,79,TRUE,FALSE,8,7,19,Hub,Trench,Level 3,8,Medium,Excellent,FALSE,Missed a few shots,38
201,1114,Left,6,"[1.8, 1.9, 2.9, 4.0, 4.1, 4.9]",0,87,,,FALSE,FALSE,0,9,"[28.6, 33.3, 43.2, 43.8, 65.5, 73.5, 73.7, 96.5, 102.7]",0,81,TRUE,TRUE,0,2,3,Hub,Mid,Level 2,6,Medium,Good,FALSE,Great defense evasion,28
201,604,Left,5,"[1.4, 2.9, 3.6, 4.0, 5.0]",0,100,,,FALSE,FALSE,0,13,"[15.3, 19.9, 37.9, 38.8, 44.7, 52.4, 64.7, 77.8, 84.2, 90.0, 91.4, 103.0, 113.8]",0,75,FALSE,FALSE,1,15,12,Hub,Trench,Level 2,12,Fast,Good,FALSE,Strong defense,30
201,604,Right,4,"[1.2, 1.7, 2.5, 2.8]",0,82,,,FALSE,FALSE,0,9,"[15.3, 44.2, 48.0, 77.5, 83.3, 85.7, 96.0, 101.9, 112.8]",0,84,FALSE,FALSE,0,18,14,Hub,Trench,Level 3,10,Fast,Good,FALSE,Great shooting,36
201,1678,Right,2,"[2.1, 4.2]",0,89,,,FALSE,TRUE,0,9,"[22.7, 26.6, 34.3, 35.3, 50.4, 58.5, 84.9, 86.7, 101.9]",0,74,FALSE,TRUE,8,8,2,Hub,Mid,Level 2,11,Medium,Excellent,FALSE,Smooth cycles,25
201,118,Right,2,"[2.8, 4.0]",0,94,,,FALSE,FALSE,0,17,"[14.9, 15.9, 21.1, 23.1, 23.6, 24.0, 29.5, 30.6, 30.9, 51.8, 52.8, 66.1, 74.2, 83.4, 98.8, 113.9, 116.3]",0,77,FALSE,FALSE,7,3,21,Hub,Trench,Level 2,4,Fast,Good,FALSE,Great shooting,32
202,1678,Right,6,"[1.2, 1.5, 2.1, 2.9, 3.1, 3.9]",0,86,,,TRUE,TRUE,0,15,"[17.0, 17.3, 18.8, 26.1, 29.7, 35.4, 40.8, 45.0, 46.8, 77.4, 79.7, 86.1, 87.7, 94.2, 101.6]",0,79,TRUE,TRUE,9,11,20,Hub,Trench,Level 3,4,Fast,Good,FALSE,Excellent pathing,34
202,1619,Right,3,"[1.2, 3.2, 3.8]",0,91,,,TRUE,FALSE,0,16,"[12.3, 14.3, 16.3, 17.2, 23.5, 26.2, 33.0, 36.0, 37.0, 38.2, 42.5, 43.5, 51.3, 83.1, 110.6, 110.9]",0,90,FALSE,FALSE,7,14,20,Hub,Mid,Level 2,8,Fast,Good,FALSE,Excellent pathing,47
202,1323,Left,4,"[3.3, 3.8, 4.0, 4.7]",0,98,,,TRUE,FALSE,0,8,"[15.9, 25.5, 44.0, 45.0, 72.7, 87.8, 108.8, 115.5]",0,83,TRUE,FALSE,1,9,6,Hub,Trench,Level 2,7,Medium,Good,FALSE,Slow aim but accurate,50
202,1678,Mid,2,"[1.7, 2.1]",0,93,,,FALSE,FALSE,0,14,"[17.5, 24.2, 27.5, 37.5, 37.6, 47.4, 47.9, 64.4, 69.0, 72.0, 72.2, 82.3, 93.1, 117.0]",0,81,TRUE,FALSE,8,13,19,Hub,Mid,Level 3,5,Fast,Good,FALSE,Very consistent,28
202,3476,Mid,5,"[3.0, 3.1, 3.4, 3.4, 4.9]",0,96,,,TRUE,FALSE,0,17,"[15.2, 17.4, 32.7, 35.3, 37.3, 40.2, 42.5, 42.8, 46.3, 58.1, 61.4, 68.0, 76.0, 78.2, 112.7, 116.0, 119.7]",0,75,TRUE,TRUE,4,11,15,Hub,Mid,Level 2,5,Medium,Excellent,FALSE,Missed a few shots,39
202,971,Right,3,"[1.2, 1.4, 4.6]",0,90,,,TRUE,TRUE,0,12,"[19.2, 23.1, 23.6, 36.4, 37.1, 40.6, 74.5, 83.1, 89.7, 100.8, 104.5, 109.9]",0,89,FALSE,TRUE,4,7,19,Hub,Trench,Level 3,8,Fast,Good,FALSE,Great shooting,38
203,1114,Right,4,"[2.4, 4.1, 4.5, 4.7]",0,87,,,TRUE,FALSE,0,9,"[18.4, 26.9, 35.2, 44.2, 56.4, 57.8, 60.3, 63.0, 64.8]",0,89,FALSE,TRUE,1,9,27,Hub,Mid,Level 2,9,Fast,Good,FALSE,Great defense evasion,45
203,2056,Right,6,"[2.3, 2.6, 2.8, 3.9, 4.0, 5.0]",0,93,,,FALSE,TRUE,0,15,"[11.5, 14.5, 16.8, 19.4, 28.4, 38.7, 57.8, 67.9, 83.3, 85.1, 86.6, 88.2, 98.1, 106.8, 117.7]",0,77,FALSE,TRUE,2,19,13,Hub,Mid,Level 3,6,Fast,Excellent,FALSE,Smooth cycles,40
203,4414,Mid,6,"[3.0, 3.4, 3.5, 4.1, 4.9, 4.9]",0,80,,,TRUE,FALSE,0,8,"[12.4, 52.6, 54.4, 58.3, 61.1, 77.2, 111.1, 113.3]",0,87,FALSE,TRUE,1,9,26,Hub,Mid,Level 3,8,Fast,Good,FALSE,Strong defense,39
203,971,Mid,5,"[1.9, 3.1, 3.2, 3.9, 4.7]",0,98,,,TRUE,TRUE,0,13,"[11.3, 11.8, 14.9, 20.1, 23.0, 32.9, 40.5, 41.0, 47.5, 72.7, 81.7, 114.9, 116.0]",0,84,TRUE,TRUE,5,20,19,Hub,Mid,Level 3,9,Fast,Good,FALSE,Fast climb,41
203,1323,Right,2,"[1.7, 2.8]",0,92,,,FALSE,TRUE,0,15,"[16.3, 17.2, 28.8, 36.0, 45.8, 60.2, 65.3, 72.3, 80.5, 82.3, 88.7, 100.7, 105.7, 109.1, 119.9]",0,89,TRUE,TRUE,0,7,21,Hub,Mid,Level 3,5,Fast,Good,FALSE,Excellent pathing,41
203,33,Right,3,"[4.5, 4.6, 4.6]",0,88,,,TRUE,FALSE,0,17,"[12.3, 16.4, 18.5, 25.2, 30.1, 41.4, 47.5, 50.7, 58.0, 59.8, 61.5, 67.8, 68.7, 75.7, 77.4, 118.2, 119.2]",0,72,FALSE,FALSE,2,17,11,Hub,Mid,None,0,Fast,Excellent,FALSE,Fast climb,29
204,1678,Right,4,"[1.3, 1.3, 1.7, 4.6]",0,100,,,FALSE,TRUE,0,18,"[11.1, 20.7, 24.4, 34.6, 35.5, 37.6, 42.0, 57.4, 78.7, 80.3, 83.9, 86.2, 100.2, 105.8, 107.3, 109.6, 113.0, 116.4]",0,84,FALSE,TRUE,10,4,29,Hub,Trench,Level 3,7,Medium,Good,FALSE,Smooth cycles,48
204,254,Mid,3,"[2.0, 3.1, 4.4]",0,99,,,TRUE,FALSE,0,18,"[29.0, 31.3, 34.3, 37.5, 41.0, 58.5, 71.5, 76.5, 80.4, 87.5, 88.2, 89.0, 97.2, 99.1, 105.1, 106.6, 109.2, 119.8]",0,71,TRUE,FALSE,6,1,18,Hub,Mid,Level 3,6,Medium,Excellent,FALSE,Great shooting,49
204,1690,Right,2,"[2.4, 4.0]",0,100,,,FALSE,TRUE,0,15,"[13.2, 16.6, 19.7, 25.2, 29.7, 30.3, 44.3, 52.4, 55.8, 61.6, 65.7, 71.0, 75.4, 82.6, 111.3]",0,73,TRUE,FALSE,2,20,26,Hub,Mid,None,0,Fast,Good,FALSE,Smooth cycles,27
204,1323,Right,6,"[1.1, 1.3, 3.2, 3.6, 4.2, 4.2]",0,78,,,FALSE,TRUE,0,18,"[15.5, 18.7, 19.5, 20.3, 22.7, 27.0, 31.5, 32.0, 37.3, 56.0, 61.7, 69.4, 72.5, 86.8, 87.3, 96.9, 104.4, 104.7]",0,91,TRUE,FALSE,6,3,24,Hub,Trench,Level 3,12,Fast,Good,FALSE,Fast climb,41
204,1323,Right,3,"[1.4, 2.3, 3.2]",0,99,,,FALSE,TRUE,0,18,"[11.8, 12.3, 17.4, 25.0, 25.7, 28.8, 47.7, 48.4, 56.8, 69.0, 69.0, 78.5, 84.6, 86.7, 88.5, 91.6, 100.9, 118.9]",0,88,FALSE,TRUE,0,15,16,Hub,Trench,Level 2,7,Medium,Good,FALSE,Excellent pathing,31
204,1114,Mid,2,"[1.3, 2.2]",0,92,,,FALSE,TRUE,0,12,"[13.3, 22.8, 27.6, 29.9, 30.2, 32.1, 33.6, 46.2, 86.5, 99.7, 106.7, 118.3]",0,70,TRUE,TRUE,9,19,11,Hub,Trench,None,0,Fast,Excellent,FALSE,Fast climb,50
205,604,Right,2,"[2.7, 3.8]",0,80,,,FALSE,TRUE,0,15,"[28.6, 28.7, 32.6, 39.7, 48.9, 49.5, 52.7, 64.0, 70.6, 70.7, 74.3, 76.3, 81.2, 87.7, 102.3]",0,75,TRUE,FALSE,2,8,19,Hub,Trench,Level 3,7,Fast,Excellent,FALSE,Missed a few shots,31
205,971,Right,3,"[1.1, 1.2, 3.3]",0,97,,,FALSE,TRUE,0,13,"[11.9, 26.5, 29.9, 30.4, 35.6, 59.0, 63.2, 79.0, 80.1, 101.9, 105.6, 114.8, 118.1]",0,85,TRUE,TRUE,1,1,18,Hub,Trench,None,0,Fast,Good,FALSE,Excellent pathing,40
205,33,Left,4,"[1.7, 3.2, 3.9, 4.9]",0,76,,,FALSE,FALSE,0,18,"[18.5, 21.0, 22.2, 27.0, 33.5, 36.4, 37.4, 46.7, 48.5, 54.5, 64.6, 65.5, 77.3, 82.1, 90.0, 93.9, 96.6, 117.6]",0,92,TRUE,FALSE,10,19,7,Hub,Trench,Level 3,5,Fast,Good,FALSE,Missed a few shots,36
205,33,Mid,2,"[1.0, 4.3]",0,77,,,FALSE,FALSE,0,9,"[18.0, 22.4, 28.2, 32.0, 50.3, 72.8, 79.8, 90.0, 103.5]",0,81,FALSE,TRUE,4,12,27,Hub,Trench,Level 2,12,Fast,Good,FALSE,Smooth cycles,44
205,3476,Right,4,"[2.2, 3.0, 3.5, 4.1]",0,91,,,FALSE,TRUE,0,14,"[16.6, 32.1, 34.5, 44.8, 47.6, 57.9, 60.1, 66.3, 66.6, 70.9, 80.1, 89.0, 96.6, 104.1]",0,93,FALSE,FALSE,5,14,7,Hub,Trench,Level 2,11,Fast,Excellent,FALSE,Excellent pathing,39
205,441,Right,2,"[1.7, 2.2]",0,75,,,TRUE,FALSE,0,10,"[12.1, 28.1, 33.1, 49.1, 58.9, 70.6, 73.5, 93.7, 99.6, 109.4]",0,93,TRUE,TRUE,0,10,23,Hub,Trench,Level 2,8,Fast,Good,FALSE,Smooth cycles,32
206,148,Right,3,"[2.3, 2.6, 4.3]",0,84,,,FALSE,TRUE,0,12,"[12.9, 15.7, 22.9, 26.4, 50.4, 54.2, 55.3, 74.8, 89.0, 96.7, 99.1, 109.5]",0,72,TRUE,TRUE,8,17,14,Hub,Trench,Level 3,6,Medium,Good,FALSE,Missed a few shots,39
206,148,Mid,2,"[2.6, 4.5]",0,96,,,FALSE,TRUE,0,9,"[18.2, 27.5, 28.9, 40.4, 43.4, 51.0, 60.2, 72.5, 77.3]",0,87,FALSE,TRUE,2,12,27,Hub,Mid,Level 3,5,Medium,Good,FALSE,Smooth cycles,46
206,604,Mid,2,"[1.9, 4.2]",0,78,,,FALSE,TRUE,0,14,"[10.9, 23.1, 32.5, 49.3, 67.4, 68.6, 76.0, 78.6, 78.9, 82.4, 82.8, 108.1, 111.9, 114.7]",0,73,TRUE,FALSE,3,14,13,Hub,Trench,None,0,Fast,Excellent,FALSE,Fast climb,44
206,3476,Left,3,"[1.8, 3.5, 5.0]",0,84,,,FALSE,FALSE,0,9,"[35.5, 38.1, 47.1, 53.3, 60.0, 81.3, 84.8, 101.2, 104.1]",0,70,FALSE,FALSE,6,3,23,Hub,Trench,None,0,Medium,Excellent,FALSE,Great defense evasion,34
206,1678,Left,4,"[1.5, 1.7, 3.5, 3.7]",0,99,,,FALSE,FALSE,0,13,"[10.7, 26.9, 27.4, 28.9, 44.3, 55.2, 63.6, 64.6, 69.7, 85.4, 89.4, 94.5, 106.0]",0,75,TRUE,FALSE,6,12,13,Hub,Trench,Level 3,8,Fast,Good,FALSE,Great defense evasion,30
206,33,Right,5,"[2.0, 2.0, 3.2, 3.3, 4.3]",0,84,,,FALSE,FALSE,0,9,"[13.8, 16.4, 16.6, 37.4, 51.4, 72.2, 83.5, 96.1, 110.2]",0,72,TRUE,FALSE,5,9,30,Hub,Trench,None,0,Fast,Good,FALSE,Great shooting,32
207,3476,Right,2,"[4.7, 4.8]",0,92,,,FALSE,TRUE,0,16,"[17.6, 22.1, 23.6, 25.6, 37.4, 45.1, 58.1, 66.4, 68.8, 70.1, 90.0, 104.5, 106.0, 106.2, 112.1, 113.1]",0,82,FALSE,TRUE,6,7,29,Hub,Mid,Level 2,4,Medium,Excellent,FALSE,Missed a few shots,27
207,4414,Mid,2,"[3.7, 4.1]",0,83,,,TRUE,FALSE,0,12,"[10.0, 14.8, 35.7, 38.9, 41.3, 49.9, 52.4, 56.3, 87.2, 88.6, 93.5, 116.7]",0,87,FALSE,TRUE,0,15,25,Hub,Trench,Level 3,9,Fast,Excellent,FALSE,Missed a few shots,26
